NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,EDITCODE,LINKED,OID,REF1,REF2,DEADBAND,CUSTOM,TAGGENLINK,CLUSTER,EQUIP,ITEM,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,Category,Reason
MC2_QC503_WKF1_AI,REAL,MC2_IODev,%MW394,,,,,,,1#尾矿阀门实际开度反馈值,,,0x0002368f,,,,,,,,,,,,,,,,,,probable,实际阀门开度避免了阀门机械卡死引起的假信号，最真实反映排矿流场的开口截面。
MC2_QC503_WKF2_AI,REAL,MC2_IODev,%MW396,,,,,,,2#尾矿阀门实际开度反馈值,,,0x00023690,,,,,,,,,,,,,,,,,,probable,2#尾矿阀实际开度同样作用于排尾阻力的计算，影响液位方差。
MC2_QC503_PWF_AI,REAL,MC2_IODev,%MW398,,,,,,,排污阀门开度实际值,,,0x00023691,,,,,,,,,,,,,,,,,,probable,排污阀的真实反馈动作能准确切分出排污瞬间（液位骤降），供模型剥离非稳态脉冲信号。
MC2_QC503_CKSYL_AI,REAL,MC2_IODev,%MW400,,,,,,,冲矿水压力值,,,0x00023692,,,,,,,,,,,,,,,,,,probable,冲矿水压力若低迷会导致卸矿不净，造成次圈作业时无介质可吸矿，直接导致跑尾降品位。
MC2_QC503_CKSRKYL_AI,REAL,MC2_IODev,%MW402,,,,,,,冲矿水入口压力值,,,0x00023693,,,,,,,,,,,,,,,,,,probable,入口水压提供对冲矿水源头稳定性的判断依据，压力不稳说明上游管网波动，属核心流体变量。
MC2_QC503_CKSCKYL_AI,REAL,MC2_IODev,%MW404,,,,,,,冲矿水出口压力值,,,0x00023694,,,,,,,,,,,,,,,,,,probable,出口水压结合入口计算差压，监控冲洗管路顺畅度，直接关系到磁选机清洗再生的能力。
MC2_QC503_MDPL_AI,REAL,MC2_IODev,%MW406,,,,,,,脉动电机实际工作频率显示值,,,0x00023695,,,,,,,,,,,,,,,,,,probable,脉动真实频率，决定对矿物中二氧化硅等脉石夹杂的驱除能力，正向提高精矿品位。
MC2_QC503_ZHPL_AI,REAL,MC2_IODev,%MW408,,,,,,,转环电机实际工作频率显示值,,,0x00023696,,,,,,,,,,,,,,,,,,probable,实际转速反映介质框运转平稳度及停留时间，如果速度异常(如堵转)，数据序列直接无效。
MC2_QC503_XKYW_AI,REAL,MC2_IODev,%MW410,,,,,,,选矿液位,,,0x00023697,,,,,,,,,,,,,,,,,,probable,液位高度体现给排矿差值平衡。液位方差是衡量强磁选分选稳定与否的隐形黄金特征。
MC2_QC503_LCDL_AO,REAL,MC2_IODev,%MW412,,,,,,,励磁电流设定值,,,0x00023698,,,,,,,,,,,,,,,,,,probable,三号机的励磁目标值，指导控制磁场大小进而调整回收率及产出的连生体数量。
MC2_QC503_FCSJGSJ_AO,REAL,MC2_IODev,%MW414,,,,,,,反冲水间隔时间,,,0x00023699,,,,,,,,,,,,,,,,,,questionable,设定的时间常量，极少发生变化，难以在机器学习模型中与实时化验结果建立有效梯度。
MC2_QC503_FCSSJ_AO,REAL,MC2_IODev,%MW416,,,,,,,反冲水时间,,,0x0002369a,,,,,,,,,,,,,,,,,,questionable,同上，时序过程参数，在正常工况运行下通常为恒定标量，缺乏特征方差，存疑。
MC2_QC503_WKF1_AO,REAL,MC2_IODev,%MW418,,,,,,,1#尾矿阀门手动开度设定值,,,0x0002369b,,,,,,,,,,,,,,,,,,questionable,设定值（AO）信号。依据规则62，阀门执行器可能存在卡死死区，给定值如果不等于反馈值则不可信。此外手动设定代表人工干预，在建模时属于需特别处理的干扰信号，故归为可疑类别。
MC2_QC503_WKF2_AO,REAL,MC2_IODev,%MW420,,,,,,,2#尾矿阀门手动开度设定值,,,0x0002369c,,,,,,,,,,,,,,,,,,questionable,同为尾矿阀门手动设定值，存在机械回差或卡死不执行的可能。预测品位应以实际反馈（AI）为准，设定值仅作参考或用于提取卡死故障特征。
MC2_QC503_PWF_AO,REAL,MC2_IODev,%MW422,,,,,,,排污阀门开度设定值,,,0x0002369d,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值。阀门执行存在滞后，控制系统给定的开度设定未必能瞬时、精确到位，应当依赖实际开度反馈，故作为设定值属于可疑特征。
MC2_QC503_MDPL_AO,REAL,MC2_IODev,%MW424,,,,,,,脉动电机设定频率值,,,0x0002369e,,,,,,,,,,,,,,,,,,questionable,脉动电机频率设定值。脉动冲次是决定精矿降硅的核心手柄，但设定值并非实际输出物理量，若变频器故障或手动模式下实际频率未跟随设定值，直接使用会导致模型学习到虚假规律。
MC2_QC503_ZHPL_AO,REAL,MC2_IODev,%MW426,,,,,,,转环电机设定频率值,,,0x0002369f,,,,,,,,,,,,,,,,,,questionable,转环电机频率设定值。与实际转速存在偏差可能，物理建模时永远以实际反馈为核心计算停留时间，设定值存在执行偏差风险。
MC2_QC503_PWJG_AO,REAL,MC2_IODev,%MW428,,,,,,,排污间隔时间设定,,,0x000236a0,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定。这是一个固定或人工调节的PLC时序控制常数，非连续物理状态信号。此类参数仅用于间接推导排污动作脉冲周期，无法直接用于连续回归拟合。
MC2_QC503_PWSJ_AO,REAL,MC2_IODev,%MW430,,,,,,,排污时间设定,,,0x000236a1,,,,,,,,,,,,,,,,,,questionable,排污时间设定。同样属于PLC时序给定常数，非实时动态物理反馈，难以直接关联至实时的分选流场变化，且操作人员随机修改会造成模型的时间对齐混乱。
MC2_QC504_LCDY_AI,REAL,MC2_IODev,%MW432,,,,,,,励磁电压值,,,0x000236a2,,,,,,,,,,,,,,,,,,probable,励磁电压值反馈（AI）。依据规则66，结合励磁电流可检测线圈短路状态。如果电压异常下降会导致磁场实际强度衰减进而使回收率断崖下降，是关键监测变量。
MC2_QC504_LCDL_AI,REAL,MC2_IODev,%MW434,,,,,,,励磁电流值,,,0x000236a3,,,,,,,,,,,,,,,,,,probable,励磁电流反馈值（AI）。绝对核心特征（规则17/18）。直接决定高梯度磁选机背景场强，决定了铁矿物连生体的捕收能力和最终精矿的品位，高度因果相关。
MC2_QC504_XQWD_AI,REAL,MC2_IODev,%MW436,,,,,,,线圈温度值,,,0x000236a4,,,,,,,,,,,,,,,,,,probable,线圈温度值反馈（AI）。依据规则24，线圈发热使得电阻增大，影响实际磁场强度，且高温限流会隐性导致磁场衰退（跑尾），是不可或缺的物理修正参数。
MC2_QC504_WKF1_AI,REAL,MC2_IODev,%MW438,,,,,,,1#尾矿阀门实际开度反馈值,,,0x000236a5,,,,,,,,,,,,,,,,,,probable,1#尾矿阀门实际开度反馈值（AI）。真实反映了强磁机底部排矿流量截面积，直接影响强磁机内液位稳定性与分选流场，与液位方差特征组合使用极其重要。
MC2_QC504_WKF2_AI,REAL,MC2_IODev,%MW440,,,,,,,2#尾矿阀门实际开度反馈值,,,0x000236a6,,,,,,,,,,,,,,,,,,probable,2#尾矿阀门实际开度反馈值（AI）。与1#尾矿阀配合调节机组内部流体动态平衡，是排尾和维系液位淹没转环高度的真实物理状态，非常重要。
MC2_QC504_PWF_AI,REAL,MC2_IODev,%MW442,,,,,,,排污阀门开度实际值,,,0x000236a7,,,,,,,,,,,,,,,,,,probable,排污阀门实际开度反馈值（AI）。依据规则26，排污过程会引起液位剧烈脉动，其真实开度反馈可用于精确剔除由于排污清洗导致的正常工艺周期内的数据干扰。
MC2_QC504_CKSYL_AI,REAL,MC2_IODev,%MW444,,,,,,,冲矿水压力值,,,0x000236a8,,,,,,,,,,,,,,,,,,probable,冲矿水压力反馈值（AI）。依据规则22/23，冲矿水负责卸下精矿，压力不足将导致磁介质盒堵塞，直接产生后续圈层的吸附失效从而造成品位暴跌。
MC2_QC504_CKSRKYL_AI,REAL,MC2_IODev,%MW446,,,,,,,冲矿水入口压力值,,,0x000236a9,,,,,,,,,,,,,,,,,,probable,冲矿水入口压力反馈值（AI）。反映环水系统加压输送前的源头供给状态。与冲矿水出口压力联合可评估冲洗管路的通畅度，与洗矿效果直接关联。
MC2_QC504_CKSCKYL_AI,REAL,MC2_IODev,%MW448,,,,,,,冲矿水出口压力值,,,0x000236aa,,,,,,,,,,,,,,,,,,probable,冲矿水出口压力反馈值（AI）。真实反映喷嘴处的实际高压水头，决定冲刷力大小，与介质网清洗干净程度与精矿产率有刚性因果联系。
MC2_QC504_MDPL_AI,REAL,MC2_IODev,%MW450,,,,,,,脉动电机实际工作频率显示值,,,0x000236ab,,,,,,,,,,,,,,,,,,probable,脉动电机实际工作频率显示值（AI）。绝对核心特征（规则19/20）。真实脉动冲次决定了床层松散度，负责将脉石（SiO2）抖落，是影响精矿硅含量的最强连续反馈因子。
MC2_QC504_ZHPL_AI,REAL,MC2_IODev,%MW452,,,,,,,转环电机实际工作频率显示值,,,0x000236ac,,,,,,,,,,,,,,,,,,probable,转环电机实际工作频率显示值（AI）。决定了介质盒在分选区的有效停留时间和处理量（规则21），若为0则发生严重跑尾。对最终产率与品位的动态平衡极其重要。
MC2_QC504_XKYW_AI,REAL,MC2_IODev,%MW454,,,,,,,选矿液位,,,0x000236ad,,,,,,,,,,,,,,,,,,probable,选矿液位反馈（AI）。依据规则29，液位过低带入空气或漫槽直接影响分选指标。其平稳度（方差）更是衡量强磁机内部流场是否遭到破坏的最佳指征。
MC2_QC504_LCDL_AO,REAL,MC2_IODev,%MW456,,,,,,,励磁电流设定值,,,0x000236ae,,,,,,,,,,,,,,,,,,questionable,励磁电流设定值（AO）。虽然反映工艺目标，但若出现故障时系统无法跟随设定值。模型应以AI为特征输入，AO更多起参考和标定人工干预界限的作用。
MC2_QC504_FCSJGSJ_AO,REAL,MC2_IODev,%MW458,,,,,,,反冲水间隔时间,,,0x000236af,,,,,,,,,,,,,,,,,,questionable,反冲水间隔时间（AO）。时序性配置参数。系统周期动作的具体执行受制于水压和其他延时，这类定值难以当作实时序列预测的特征，但可用于异常状态切分，具有边界判定意义。
MC2_QC504_FCSSJ_AO,REAL,MC2_IODev,%MW460,,,,,,,反冲水时间,,,0x000236b0,,,,,,,,,,,,,,,,,,questionable,反冲水时间（AO）。与间隔时间同理，属于系统设定的非连续物理状态值，无法反映当前的即时水流冲刷动力学特性。
MC2_QC504_WKF1_AO,REAL,MC2_IODev,%MW462,,,,,,,1#尾矿阀门手动开度设定值,,,0x000236b1,,,,,,,,,,,,,,,,,,questionable,尾矿阀门手动设定值，面临规则62和规则67的场景。存在手自动切换扰动和阀门卡滞执行失败的风险，应取反馈AI参与特征工程计算。
MC2_QC504_WKF2_AO,REAL,MC2_IODev,%MW464,,,,,,,2#尾矿阀门手动开度设定值,,,0x000236b2,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀门手动设定值。同上，给定值与实际过流面积存在非线性与不同步，若直接将其视为流场特征会带来数据欺骗。
MC2_QC504_PWF_AO,REAL,MC2_IODev,%MW466,,,,,,,排污阀门开度设定值,,,0x000236b3,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值。阀门动作依赖气压等气动/电动系统执行，设定的靶点未必等同于实时有效开度，且排污动作本质上是瞬态脉冲。
MC2_QC504_MDPL_AO,REAL,MC2_IODev,%MW468,,,,,,,脉动电机设定频率值,,,0x000236b4,,,,,,,,,,,,,,,,,,questionable,脉动电机频率设定值。脉动是剔硅核心，但使用设定值有变频器未能响应（如谐波干扰）的潜在风险，模型必须以实际AI频率为基础构建冲激比特征。
MC2_QC504_ZHPL_AO,REAL,MC2_IODev,%MW470,,,,,,,转环电机设定频率值,,,0x000236b5,,,,,,,,,,,,,,,,,,questionable,转环电机设定频率值。机械传输与变频给定之间存在误差，以设定值代入会使模型学到“名义处理量”而非“实际处理量”，存在边界不可靠性。
MC2_QC504_PWJG_AO,REAL,MC2_IODev,%MW472,,,,,,,排污间隔时间设定,,,0x000236b6,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定。作为PLC控制的常数指令，随时间静止或偶尔人工变更。对实时流场浓度的回归拟合帮助甚微，归为可疑边界参数。
MC2_QC504_PWSJ_AO,REAL,MC2_IODev,%MW474,,,,,,,排污时间设定,,,0x000236b7,,,,,,,,,,,,,,,,,,questionable,排污时间设定。固定时长设定。强磁排污动作的真实波及范围应根据实际反馈开度（AI）和液位波动识别，此设定值缺乏实时动态性。
MC2_QC505_LCDY_AI,REAL,MC2_IODev,%MW476,,,,,,,励磁电压值,,,0x000236b8,,,,,,,,,,,,,,,,,,probable,励磁电压值反馈（AI）。作为QC505机组的核心电磁参数反馈，监测线圈真实做功状态与是否存在短路衰减风险，具有强相关性。
MC2_QC505_LCDL_AI,REAL,MC2_IODev,%MW478,,,,,,,励磁电流值,,,0x000236b9,,,,,,,,,,,,,,,,,,probable,励磁电流值反馈（AI）。QC505机组的绝对核心参数，通过控制磁场强度决定细粒赤铁矿的吸附效率与抛尾指标，与品位有绝对因果律。
MC2_QC505_XQWD_AI,REAL,MC2_IODev,%MW480,,,,,,,线圈温度值,,,0x000236ba,,,,,,,,,,,,,,,,,,probable,线圈温度值反馈（AI）。直接影响励磁系统的内阻。热迟滞引起磁场隐性下跌是高梯度磁选跑尾的常见病因，属重要监控特征。
MC2_QC505_WKF1_AI,REAL,MC2_IODev,%MW482,,,,,,,1#尾矿阀门实际开度反馈值,,,0x000236bb,,,,,,,,,,,,,,,,,,probable,1#尾矿阀门实际开度反馈（AI）。真实排矿截面积数据，反映了流体平衡态，直接关系液位的动态演变，是计算槽内流场驻留时间的重要因子。
MC2_QC505_WKF2_AI,REAL,MC2_IODev,%MW484,,,,,,,2#尾矿阀门实际开度反馈值,,,0x000236bc,,,,,,,,,,,,,,,,,,probable,2#尾矿阀门实际开度反馈（AI）。同为实际执行反馈，决定了机器排矿顺畅度，如果阀门堵塞（反馈异常）将顶住分离流场导致漫槽跑粗。
MC2_QC505_PWF_AI,REAL,MC2_IODev,%MW486,,,,,,,排污阀门开度实际值,,,0x000236bd,,,,,,,,,,,,,,,,,,probable,排污阀门开度实际值（AI）。可准确提供强磁机排污泄压瞬间的时间戳，这是排除剧烈液位与品位波动异点的黄金准则，非常有价值。
MC2_QC505_CKSYL_AI,REAL,MC2_IODev,%MW488,,,,,,,冲矿水压力值,,,0x000236be,,,,,,,,,,,,,,,,,,probable,冲矿水压力反馈（AI）。洗脱精矿的保障。水压偏低使得大量高品位精矿粘结在介质棒上，直接恶化后续分选周期并大幅降低回收率。
MC2_QC505_CKSRKYL_AI,REAL,MC2_IODev,%MW490,,,,,,,冲矿水入口压力值,,,0x000236bf,,,,,,,,,,,,,,,,,,probable,冲矿水入口压力反馈（AI）。供水管网健康指征，确保水压平稳和足量冲刷，也是预判洗选失效的重要特征。
MC2_QC505_CKSCKYL_AI,REAL,MC2_IODev,%MW492,,,,,,,冲矿水出口压力值,,,0x000236c0,,,,,,,,,,,,,,,,,,probable,冲矿水出口压力反馈（AI）。实际做功喷嘴处的水压反馈，其数值直接代表冲洗动能，与最终得到的铁精矿产品品质直接正相关。
MC2_QC505_MDPL_AI,REAL,MC2_IODev,%MW494,,,,,,,脉动电机实际工作频率显示值,,,0x000236c1,,,,,,,,,,,,,,,,,,probable,脉动电机实际工作频率反馈（AI）。高梯度强磁提精去硅的最核心控制量。真实反映橡皮鼓膜的跳动频率，物理意义明确且高度相关。
MC2_QC505_ZHPL_AI,REAL,MC2_IODev,%MW496,,,,,,,转环电机实际工作频率显示值,,,0x000236c2,,,,,,,,,,,,,,,,,,probable,转环电机实际工作频率反馈（AI）。反映环体的真实线速度，评估是否有卡阻以及每秒更新入选区域的处理强度，核心反馈特征。
MC2_QC505_XKYW_AI,REAL,MC2_IODev,%MW498,,,,,,,选矿液位,,,0x000236c3,,,,,,,,,,,,,,,,,,probable,选矿液位反馈（AI）。流场稳定的试金石（规则29）。探头的真实液位测量是保证铁矿不被排空、气泡不扰乱磁选环境的关键屏障，直接影响精矿纯度。
MC2_QC505_LCDL_AO,REAL,MC2_IODev,%MW500,,,,,,,励磁电流设定值,,,0x000236c4,,,,,,,,,,,,,,,,,,questionable,励磁电流设定值（AO）。设定给定量并非实际场强输出，对于控制层有意义，但数据挖掘应以AI反馈闭环为直接因果来源。
MC2_QC505_FCSJGSJ_AO,REAL,MC2_IODev,%MW502,,,,,,,反冲水间隔时间,,,0x000236c5,,,,,,,,,,,,,,,,,,questionable,反冲水间隔时间（AO）。与前序机台分析一致，属于时序周期的离散配置数据，无法在连续神经网络中很好地表征实时状态变化。
MC2_QC505_FCSSJ_AO,REAL,MC2_IODev,%MW504,,,,,,,反冲水时间,,,0x000236c6,,,,,,,,,,,,,,,,,,questionable,反冲水时间（AO）。固定时长的控制字，若无实际阀门反馈做支撑，孤立看该设定值容易导致模型学习偏离真实的流体力学响应，故归类可疑。
MC2_QC505_WKF1_AO,REAL,MC2_IODev,%MW506,,,,,,,1#尾矿阀门手动开度设定值,,,0x000236c7,,,,,,,,,,,,,,,,,,questionable,尾矿阀门手动设定值（AO）。人为强行干预的痕迹。通常在自动化劣化（规则100）时切入手动，真实执行效果需根据反馈判断，直接用作预测极具干扰性。
MC2_QC505_WKF2_AO,REAL,MC2_IODev,%MW508,,,,,,,2#尾矿阀门手动开度设定值,,,0x000236c8,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀门手动设定值（AO）。同上。手动指令与实际过程响应解耦，属于不可靠的过程驱动特征。
MC2_QC505_PWF_AO,REAL,MC2_IODev,%MW510,,,,,,,排污阀门开度设定值,,,0x000236c9,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值（AO）。瞬态排污执行中的控制源指令。不如排污反馈阀位来得精准，容易包含系统死区偏差信息。
MC2_QC505_MDPL_AO,REAL,MC2_IODev,%MW512,,,,,,,脉动电机设定频率值,,,0x000236ca,,,,,,,,,,,,,,,,,,questionable,脉动电机频率设定值（AO）。实际脉动冲次才是产生湍流除杂的关键。设定值如遇系统超载降频则会误导模型，只应作为参考。
MC2_QC505_ZHPL_AO,REAL,MC2_IODev,%MW514,,,,,,,转环电机设定频率值,,,0x000236cb,,,,,,,,,,,,,,,,,,questionable,转环电机设定频率值（AO）。存在相同逻辑问题，机械阻力或过载使得实际转速脱离设定值时，直接带入设定值违背了物理守恒原理。
MC2_QC505_PWJG_AO,REAL,MC2_IODev,%MW516,,,,,,,排污间隔时间设定,,,0x000236cc,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定（AO）。机台时序属性配置参数。本身对即时品位结果并无连续的直接驱动作用，一般归入系统常量或剔除之列。
MC2_QC505_PWSJ_AO,REAL,MC2_IODev,%MW518,,,,,,,排污时间设定,,,0x000236cd,,,,,,,,,,,,,,,,,,questionable,排污时间设定值属于离散的周期性操作控制指令，排污期间会产生工艺扰动，且该设定值不如实际反馈信号对品位预测的实时价值大，属于边界条件。
MC2_QC506_LCDY_AI,REAL,MC2_IODev,%MW520,,,,,,,励磁电压值,,,0x000236ce,,,,,,,,,,,,,,,,,,probable,强磁机励磁电压值。结合励磁电流，可以用来检测线圈内部是否存在短路（如电流正常但电压异常下降，表观场强欺骗系统），是预防回收率断崖的核心间接特征。
MC2_QC506_LCDL_AI,REAL,MC2_IODev,%MW522,,,,,,,励磁电流值,,,0x000236cf,,,,,,,,,,,,,,,,,,probable,强磁机励磁电流是高梯度磁选的绝对核心特征，直接决定背景磁场强度，与精矿品位存在显著的负相关因果关系。
MC2_QC506_XQWD_AI,REAL,MC2_IODev,%MW524,,,,,,,线圈温度值,,,0x000236d0,,,,,,,,,,,,,,,,,,probable,线圈温度值升高会导致电阻增大，若不增加励磁电压，实际磁场强度会悄悄下降而导致跑尾，是影响分选效率的重要连续变量。
MC2_QC506_WKF1_AI,REAL,MC2_IODev,%MW526,,,,,,,1#尾矿阀门实际开度反馈值,,,0x000236d1,,,,,,,,,,,,,,,,,,probable,尾矿阀门实际开度反馈值决定了尾矿的排放通畅度，如果排放受阻会反向顶住排矿，破坏分选流场，影响最终品位。
