NAME,TYPE,COMMENT,Category,Reason,Sample_Data,ADDR,CLUSTER,CUSTOM,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,DEADBAND,EDITCODE,ENG_FULL,ENG_UNITS,ENG_ZERO,EQUIP,FORMAT,HISTORIAN,ITEM,LINKED,OID,RAW_FULL,RAW_ZERO,REF1,REF2,TAGGENLINK,UNIT
FX_VT_906_1_BJ,INT,离心鼓风机906前轴垂直震动报警,questionable,鼓风机906前轴垂直震动报警。机械健康监控报警器输出，与浮选药剂的电化学吸附完全独立，在常规数据挖掘中通常作为剔除无效样本的规则标签。,暂无采样记录,%MW384,,,,,,,,,,,,,,,,,,,,,0x00004654,,,,,,FX1_IODev
FX_VT_906_2_BJ,INT,离心鼓风机906前轴水平震动报警,questionable,鼓风机906前轴水平震动报警。只在发生严重物理偏移时置位，对品位波动的动态时间序列模型缺乏跟踪能力。,暂无采样记录,%MW385,,,,,,,,,,,,,,,,,,,,,0x00004655,,,,,,FX1_IODev
FX_VT_906_3_BJ,INT,离心鼓风机906后轴垂直震动报警,questionable,鼓风机906后轴垂直震动报警。这类设备保障级别的数据属于辅助系统信息，远离反浮选的“加药、充气、刮泡”三要素的核心调节逻辑。,暂无采样记录,%MW386,,,,,,,,,,,,,,,,,,,,,0x00004656,,,,,,FX1_IODev
FX_VT_906_4_BJ,INT,离心鼓风机906后轴水平震动报警,questionable,鼓风机906后轴水平震动报警。对选矿反应无实际影响，仅仅是提供设备能否继续运转的参考，对品位回归属于低效或无效输入。,暂无采样记录,%MW387,,,,,,,,,,,,,,,,,,,,,0x00004657,,,,,,FX1_IODev
FX_TT_906_JK_BJ,INT,离心鼓风机906进口温度报警,questionable,鼓风机906进口温度报警。二值化的状态量不具备揭示输入扰动微小变化的能力，无法协助模型理解气泡总表面积的形成机制。,暂无采样记录,%MW388,,,,,,,,,,,,,,,,,,,,,0x00004658,,,,,,FX1_IODev
FX_PT_906_CK_BJ,INT,离心鼓风机906出口压力报警,questionable,鼓风机906出口压力报警。只有当充气压力突破安全阈值时才有信号变化，这可能导致瞬间浮选恶化，但在剔除异常段的常态化分析中是死变量。,暂无采样记录,%MW389,,,,,,,,,,,,,,,,,,,,,0x00004659,,,,,,FX1_IODev
FX_17F_ZT,INT,电动阀(二次K6-1贮药箱)17F状态,questionable,电动阀17F状态（二次K6-1贮药箱）。这是药剂储罐通路的离散开关状态。虽然K6-1可能涉及特定药剂流通，但开/关状态不能反映真实的瞬时加药流量和浓度配比，预测效能极低。,暂无采样记录,%MW400,,,,,,,,,,,,,,,,,,,,,0x0000465a,,,,,,FX1_IODev
FX_18F_ZT,INT,电动阀(二次TD-Ⅱ搅拌槽)18F状态,questionable,电动阀18F状态（二次TD-Ⅱ搅拌槽）。TD-Ⅱ是高效捕收剂（工艺第84条），其加量极为重要。然而该变量仅为搅拌槽的阀门通断状态，缺乏实际转速或下药流速信息，只能用来判断该系统是否投运。,暂无采样记录,%MW401,,,,,,,,,,,,,,,,,,,,,0x0000465b,,,,,,FX1_IODev
FX_19F_ZT,INT,电动阀(二次K6-1贮药箱)19F状态,questionable,电动阀19F状态（二次K6-1贮药箱）。阀门开关离散量，不能替代电磁流量计的连续流量信号。若用作特征，在设备未切换的情况下将表现为常数，影响模型的学习效率。,暂无采样记录,%MW402,,,,,,,,,,,,,,,,,,,,,0x0000465c,,,,,,FX1_IODev
FX_20F_ZT,INT,电动阀(二次TD-Ⅱ搅拌槽)20F状态,questionable,电动阀20F状态（二次TD-Ⅱ搅拌槽）。同前，捕收剂的作用极大，但捕收剂管路的备用/主用阀门开关状态仅属于工艺拓扑结构信息，而非精细的质量传递信息。,暂无采样记录,%MW403,,,,,,,,,,,,,,,,,,,,,0x0000465d,,,,,,FX1_IODev
FX_1LF_ZT,INT,离心鼓风机电动阀1LF状态,questionable,离心鼓风机电动阀1LF状态。指征风网中支路的开启或关闭，虽然能推断某台风机是否并网，但无法精确量化分配至特定浮选槽组的气量大小。,暂无采样记录,%MW404,,,,,,,,,,,,,,,,,,,,,0x0000465e,,,,,,FX1_IODev
FX_2LF_ZT,INT,离心鼓风机电动阀2LF状态,questionable,离心鼓风机电动阀2LF状态。控制风源输送通路的离散信号，往往较长时间保持恒定。模型需要的是实时的单槽充气量而非前端主阀门的开断。,暂无采样记录,%MW405,,,,,,,,,,,,,,,,,,,,,0x0000465f,,,,,,FX1_IODev
FX_3LF_ZT,INT,离心鼓风机电动阀3LF状态,questionable,离心鼓风机电动阀3LF状态。由于它是开关变量，无法描述因阀门内部磨损或气压波动带来的非线性影响，关联性较差。,暂无采样记录,%MW406,,,,,,,,,,,,,,,,,,,,,0x00004660,,,,,,FX1_IODev
FX_4LF_ZT,INT,离心鼓风机电动阀4LF状态,questionable,离心鼓风机电动阀4LF状态。作为风网结构的逻辑节点，在正常生产不发生设备倒换时，无法为精矿品位的涨跌提供信息差。,暂无采样记录,%MW407,,,,,,,,,,,,,,,,,,,,,0x00004661,,,,,,FX1_IODev
FX_5LF_ZT,INT,离心鼓风机电动阀5LF状态,questionable,离心鼓风机电动阀5LF状态。同属于气源系统的开关控制参数，若未发生启停动作，则该特征的方差为零，是典型的需做降维或剔除处理的数据列。,暂无采样记录,%MW408,,,,,,,,,,,,,,,,,,,,,0x00004662,,,,,,FX1_IODev
FX_6LF_ZT,INT,离心鼓风机电动阀6LF状态,questionable,离心鼓风机电动阀6LF状态。这种仅包含结构拓扑状态的布尔值对于构建浮选时间序列分析模型的灵敏度极差。,暂无采样记录,%MW409,,,,,,,,,,,,,,,,,,,,,0x00004663,,,,,,FX1_IODev
FX_1QF01_ZT,INT,1QF1#阀状态,questionable,1QF1#阀状态。QF系列通常指气动/电动阀的控制位点，如果只提供开关状态，而不说明它控制的具体连续介质（如冲洗水或药液的PID调节开度），其有效性成疑。,暂无采样记录,%MW410,,,,,,,,,,,,,,,,,,,,,0x00004664,,,,,,FX1_IODev
FX_1QF02_ZT,INT,1QF2#阀状态,questionable,1QF2#阀状态。一般的管路隔离阀开关状态。在稳态生产过程中长期保持常闭或常开，不足以解释浮选系统中硅铁分离的动态演变。,暂无采样记录,%MW411,,,,,,,,,,,,,,,,,,,,,0x00004665,,,,,,FX1_IODev
FX_1QF03_ZT,INT,1QF3#阀状态,questionable,1QF3#阀状态。开关型状态位对于连续控制系统往往只是界定操作模式（如是否处于闭路循环），对于产品质量精度的影响极度间接。,暂无采样记录,%MW412,,,,,,,,,,,,,,,,,,,,,0x00004666,,,,,,FX1_IODev
FX_1QF04_ZT,INT,1QF4#阀状态,questionable,1QF4#阀状态。设备层级的数字量输入，与矿石入料品位、磨矿细度、浮选停留时间等决定性变量相比，几乎没有数据挖掘价值。,暂无采样记录,%MW413,,,,,,,,,,,,,,,,,,,,,0x00004667,,,,,,FX1_IODev
FX_1QF05_ZT,INT,1QF5#阀状态,questionable,1QF5#阀状态。缺少相关的流量或压力反馈，仅看其状态0/1，在模型里易成为冗余噪音，无法体现控制指令的残差（如工艺第69条）。,暂无采样记录,%MW414,,,,,,,,,,,,,,,,,,,,,0x00004668,,,,,,FX1_IODev
FX_1QF06_ZT,INT,1QF6#阀状态,questionable,1QF6#阀状态。仅为现场执行机构的联锁或切断状态反馈，与药剂化学机理无关，可疑特征。,暂无采样记录,%MW415,,,,,,,,,,,,,,,,,,,,,0x00004669,,,,,,FX1_IODev
FX_1QF07_ZT,INT,1QF7#阀状态,questionable,1QF7#阀状态。类似于系统总控台的软开关指示灯，对解决“贫细杂”难选铁矿石的脱硅品位问题无直接帮助。,暂无采样记录,%MW416,,,,,,,,,,,,,,,,,,,,,0x0000466a,,,,,,FX1_IODev
FX_1QF08_ZT,INT,1QF8#阀状态,questionable,1QF8#阀状态。离散开闭变量，对刻画包含庞大滞后性和非线性耦合的热力学及流体动力学体系显得过于单薄。,暂无采样记录,%MW417,,,,,,,,,,,,,,,,,,,,,0x0000466b,,,,,,FX1_IODev
FX_2QF01_ZT,INT,2QF1#阀状态,questionable,2QF1#阀状态。第二组阀门的状态监控。除非用来过滤不同系统拓扑下的数据集，否则在同一工艺流程内作为输入特征十分可疑。,暂无采样记录,%MW418,,,,,,,,,,,,,,,,,,,,,0x0000466c,,,,,,FX1_IODev
FX_2QF02_ZT,INT,2QF2#阀状态,questionable,2QF2#阀状态。不能反映介质的物理化学属性或流量强度，只有二进制变化，是极容易被正则化惩罚掉的微弱特征。,暂无采样记录,%MW419,,,,,,,,,,,,,,,,,,,,,0x0000466d,,,,,,FX1_IODev
FX_2QF03_ZT,INT,2QF3#阀状态,questionable,2QF3#阀状态。由于不明确该阀是否为调节阀实际开度反馈，而仅标识“状态”，且其命名暗示为逻辑位，因此与精矿品位的直接相关性很低。,暂无采样记录,%MW420,,,,,,,,,,,,,,,,,,,,,0x0000466e,,,,,,FX1_IODev
FX_2QF04_ZT,INT,2QF4#阀状态,questionable,2QF4#阀状态。同上，离散设备状态，可能与某种冲洗水或气路的备用切换有关，日常不动作时无分析意义。,暂无采样记录,%MW421,,,,,,,,,,,,,,,,,,,,,0x0000466f,,,,,,FX1_IODev
FX_2QF05_ZT,INT,2QF5#阀状态,questionable,2QF5#阀状态。离散类的数据点，在复杂化工过程中常常伴随严重的共线性（多个阀门同时开关），对最终品位没有独立的解释力。,暂无采样记录,%MW422,,,,,,,,,,,,,,,,,,,,,0x00004670,,,,,,FX1_IODev
FX_2QF06_ZT,INT,2QF6#阀状态,questionable,2QF6#阀状态。从机理上看，浮选结果依赖的是实际加入的物质的量及其在空间的分布，而非通道门闸的开关属性。,暂无采样记录,%MW423,,,,,,,,,,,,,,,,,,,,,0x00004671,,,,,,FX1_IODev
FX_2QF07_ZT,INT,2QF7#阀状态,questionable,2QF7#阀状态。状态字监控，作为预测模型输入的风险在于其突变可能会干扰模型对连续工艺参数的平滑学习。,暂无采样记录,%MW424,,,,,,,,,,,,,,,,,,,,,0x00004672,,,,,,FX1_IODev
FX_2QF08_ZT,INT,2QF8#阀状态,questionable,2QF8#阀状态。缺乏关于流量或强度的连续映射关系，其取值在长时间段内保持常量，建议作为工况判别辅助而非主变量。,暂无采样记录,%MW425,,,,,,,,,,,,,,,,,,,,,0x00004673,,,,,,FX1_IODev
FX_FKF1_ZT,INT,鼓风机901放空阀状态,questionable,鼓风机放空阀通常用于设备启动保护或防喘振，正常生产期间一般保持关闭。虽然充气量对浮选至关重要，但放空阀状态作为开关量或离散状态，在常态下不参与工艺微调，其数据方差极小，与精矿品位的连续波动相关性存疑。,暂无采样记录,%MW426,,,,,,,,,,,,,,,,,,,,,0x00004674,,,,,,FX1_IODev
FX_FKF2_ZT,INT,鼓风机902放空阀状态,questionable,同为鼓风机放空阀状态变量，属于设备保护性动作指标，除非发生设备异常，否则不会对浮选充气系统产生连续的动态干扰，用其来预测精矿品位波动较为勉强。,暂无采样记录,%MW427,,,,,,,,,,,,,,,,,,,,,0x00004675,,,,,,FX1_IODev
FX_FKF3_ZT,INT,鼓风机903放空阀状态,questionable,鼓风机放空阀状态通常为常量。充气量的调节一般通过变频器或导叶完成，而非放空阀。因此该变量可能长期不变，对精矿品位无直接解释力。,暂无采样记录,%MW428,,,,,,,,,,,,,,,,,,,,,0x00004676,,,,,,FX1_IODev
FX_FKF4_ZT,INT,鼓风机904放空阀状态,questionable,放空阀状态仅指示鼓风机排气系统的开关状态。在正常作业时不会改变，无法反映细微的充气量变化，与精矿品位缺乏直接控制上的因果联系。,暂无采样记录,%MW429,,,,,,,,,,,,,,,,,,,,,0x00004677,,,,,,FX1_IODev
FX_FKF5_ZT,INT,鼓风机905放空阀状态,questionable,作为鼓风机附属的排空开关状态，对整个浮选气泡生成的流体动力学影响极小（正常时不动作），属于非主要工艺变量。,暂无采样记录,%MW430,,,,,,,,,,,,,,,,,,,,,0x00004678,,,,,,FX1_IODev
FX_FKF6_ZT,INT,鼓风机906放空阀状态,questionable,该状态变量主要体现设备运行的安全联锁状态，不具备调节充气压力和生成气泡表面积的工艺调节功能，对品位建模作用可疑。,暂无采样记录,%MW431,,,,,,,,,,,,,,,,,,,,,0x00004679,,,,,,FX1_IODev
FX_ZJB1101_F,REAL,渣浆泵(粗选给矿泵)1101频率反馈,probable,粗选给矿泵的运行频率直接决定了进入粗选作业的矿浆量和流速。根据工艺规则，入浮干矿量是药剂前馈控制的基准信号，直接影响浮选时间和最终品位。,暂无采样记录,%MW500,,,,,,,,,,,,,,,,,,,,,0x0000467a,,,,,,FX1_IODev
FX_ZJB1101_I,REAL,渣浆泵(粗选给矿泵)1101电流反馈,probable,粗选给矿泵的电流反馈不仅反映流量大小，还侧面反映了矿浆的浓度、黏度及比重情况。由于入料特性直接影响药剂配比，该变量极其重要。,暂无采样记录,%MW502,,,,,,,,,,,,,,,,,,,,,0x0000467b,,,,,,FX1_IODev
FX_ZJB1101_F_W,REAL,渣浆泵(粗选给矿泵)1101频率给定,probable,粗选给矿泵频率给定反映了系统或操作人员对当前入料处理量的控制意图，与前馈加药系统存在强关联，对最终精矿指标有决定性影响。,暂无采样记录,%MW504,,,,,,,,,,,,,,,,,,,,,0x0000467c,,,,,,FX1_IODev
FX_ZJB1102_F,REAL,渣浆泵(粗选给矿泵)1102频率反馈,probable,作为粗选给矿的并联或备用泵组，其频率反馈同样代表了入浮前矿浆的输送量。矿量的波动直接导致药剂吨矿配比失效，从而引起品位波动。,暂无采样记录,%MW506,,,,,,,,,,,,,,,,,,,,,0x0000467d,,,,,,FX1_IODev
FX_ZJB1102_I,REAL,渣浆泵(粗选给矿泵)1102电流反馈,probable,渣浆泵的电流大小与输送矿浆的表观浓度和黏度密切相关，浓度异常会打破原有的药剂按吨矿比例，引起精矿硅含量超标。,暂无采样记录,%MW508,,,,,,,,,,,,,,,,,,,,,0x0000467e,,,,,,FX1_IODev
FX_ZJB1102_F_W,REAL,渣浆泵(粗选给矿泵)1102频率给定,probable,粗选段入料的控制指令（频率给定）直接牵动整个浮选时间序列大滞后系统的源头处理量，是预测最终品位必不可少的输入特征。,暂无采样记录,%MW510,,,,,,,,,,,,,,,,,,,,,0x0000467f,,,,,,FX1_IODev
FX_ZJB1103_F,REAL,渣浆泵(粗选给矿泵)1103频率反馈,probable,控制入浮物料的频率参数。无论哪台粗选泵运行，其转速都决定了总入料负荷及浮选槽内的停留时间，直接关系粗选脱硅极限。,暂无采样记录,%MW512,,,,,,,,,,,,,,,,,,,,,0x00004680,,,,,,FX1_IODev
FX_ZJB1103_I,REAL,渣浆泵(粗选给矿泵)1103电流反馈,probable,电机电流不仅取决于流量，还受矿浆密度和细泥含量影响。细泥突增会吸附药剂，这可从泵电流波动中提取出间接特征。,暂无采样记录,%MW514,,,,,,,,,,,,,,,,,,,,,0x00004681,,,,,,FX1_IODev
FX_ZJB1103_F_W,REAL,渣浆泵(粗选给矿泵)1103频率给定,probable,粗选给矿泵的频率给定代表了系统对初始给矿量的设定，该设定直接决定了后续精选、扫选的物料平衡基础。,暂无采样记录,%MW516,,,,,,,,,,,,,,,,,,,,,0x00004682,,,,,,FX1_IODev
FX_ZJB1104_F,REAL,渣浆泵(粗选给矿泵)1104频率反馈,probable,直接决定原矿入浮流体力学的关键参数。处理量的变化会导致浮选槽液位波动，进而影响刮泡量和铁金属夹带。,暂无采样记录,%MW518,,,,,,,,,,,,,,,,,,,,,0x00004683,,,,,,FX1_IODev
FX_ZJB1104_I,REAL,渣浆泵(粗选给矿泵)1104电流反馈,probable,电流反馈能有效捕捉输送流体的质重变化（如高浓度或结块），这些前置物理扰动必然在几十分钟后传递到最终精矿化验结果中。,暂无采样记录,%MW520,,,,,,,,,,,,,,,,,,,,,0x00004684,,,,,,FX1_IODev
FX_ZJB1104_F_W,REAL,渣浆泵(粗选给矿泵)1104频率给定,probable,频率给定反映源头给矿的工艺设定值。入浮物料量是药剂追踪的核心基准，前馈控制的准确性直接依赖此设定。,暂无采样记录,%MW522,,,,,,,,,,,,,,,,,,,,,0x00004685,,,,,,FX1_IODev
FX_ZJB1201_F,REAL,渣浆泵(一扫给矿泵)1201频率反馈,probable,一扫给矿泵负责将粗选泡沫（富含石英及夹带铁）输送至一扫作业，其频率直接影响内部物料的循环负荷和再回收效率，关联紧密。,暂无采样记录,%MW524,,,,,,,,,,,,,,,,,,,,,0x00004686,,,,,,FX1_IODev
FX_ZJB1201_I,REAL,渣浆泵(一扫给矿泵)1201电流反馈,probable,一扫给矿泵的电流可以侧面反映粗选泡沫的厚度、黏度和夹带量（例如绿泥石激增会导致泡沫黏稠，电流变大），是诊断中矿异常的关键。,暂无采样记录,%MW526,,,,,,,,,,,,,,,,,,,,,0x00004687,,,,,,FX1_IODev
FX_ZJB1201_F_W,REAL,渣浆泵(一扫给矿泵)1201频率给定,probable,一扫泵的频率给定决定了粗选溢流向扫选系统推进的速度，影响扫选的停留时间和二次富集效果。,暂无采样记录,%MW528,,,,,,,,,,,,,,,,,,,,,0x00004688,,,,,,FX1_IODev
FX_ZJB1202_F,REAL,渣浆泵(一扫给矿泵)1202频率反馈,probable,中矿循环量若控制不当，极易引起系统恶性死循环。一扫给矿泵频率反映了这一环节的处理节奏，对全局平衡至关重要。,暂无采样记录,%MW530,,,,,,,,,,,,,,,,,,,,,0x00004689,,,,,,FX1_IODev
FX_ZJB1202_I,REAL,渣浆泵(一扫给矿泵)1202电流反馈,probable,泵电流的波动体现了扫选入料在浓度和连生体含量上的变化。这直接关系到扫选底流（中矿）是否会导致系统起泡能力过剩。,暂无采样记录,%MW532,,,,,,,,,,,,,,,,,,,,,0x0000468a,,,,,,FX1_IODev
FX_ZJB1202_F_W,REAL,渣浆泵(一扫给矿泵)1202频率给定,probable,调节一扫给矿泵频率是维持各段泵池液位平衡的关键手段。液位波动会影响后续作业状态，因此是相关输入量。,暂无采样记录,%MW534,,,,,,,,,,,,,,,,,,,,,0x0000468b,,,,,,FX1_IODev
FX_ZJB1203_F,REAL,渣浆泵(一扫给矿泵)1203频率反馈,probable,任何一扫给矿泵的输送能力均直接影响扫选入料量，入料量进而影响扫选脱硅效率以及连生体的循环返回比率。,暂无采样记录,%MW536,,,,,,,,,,,,,,,,,,,,,0x0000468c,,,,,,FX1_IODev
FX_ZJB1203_I,REAL,渣浆泵(一扫给矿泵)1203电流反馈,probable,一扫给矿泵电流能指示泡沫产物的流变特性，例如过度矿化或压槽前兆可能在此处表现出异常电流信号。,暂无采样记录,%MW538,,,,,,,,,,,,,,,,,,,,,0x0000468d,,,,,,FX1_IODev
FX_ZJB1203_F_W,REAL,渣浆泵(一扫给矿泵)1203频率给定,probable,扫选回路的处理能力设定影响排硅速度。设定不合理会导致尾矿品位异常，或迫使杂质返回系统拉低精矿品位。,暂无采样记录,%MW540,,,,,,,,,,,,,,,,,,,,,0x0000468e,,,,,,FX1_IODev
FX_ZJB1204_F,REAL,渣浆泵(一扫给矿泵)1204频率反馈,probable,一扫回路泵组的反馈信号有助于构建完整的工厂物料平衡和滞后模型，属于核心流体动力学变量。,暂无采样记录,%MW542,,,,,,,,,,,,,,,,,,,,,0x0000468f,,,,,,FX1_IODev
FX_ZJB1204_I,REAL,渣浆泵(一扫给矿泵)1204电流反馈,probable,一扫给料的电流异常可能意味着泡沫消泡困难或大量细泥堆积，这与精矿脱硅效果具有间接且强烈的相关性。,暂无采样记录,%MW544,,,,,,,,,,,,,,,,,,,,,0x00004690,,,,,,FX1_IODev
FX_ZJB1204_F_W,REAL,渣浆泵(一扫给矿泵)1204频率给定,probable,指令控制参数。扫选操作是对泡沫的压榨以回收铁，其工作状态改变最终影响总回收率和因循环导致的品位劣化。,暂无采样记录,%MW546,,,,,,,,,,,,,,,,,,,,,0x00004691,,,,,,FX1_IODev
FX_ZJB1301_F,REAL,渣浆泵(二扫给矿泵)1301频率反馈,probable,二扫给矿泵进一步处理一扫的泡沫。随着扫选级数增加，石英富集度提高，其流量控制对于最终脉石排出至关重要。,暂无采样记录,%MW548,,,,,,,,,,,,,,,,,,,,,0x00004692,,,,,,FX1_IODev
